file_name,error_msg
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf02388623.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00618496.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-007-0529-1.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s42255-021-00388-6.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00423296.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00423240.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00421319.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/0009-9236(95)90057-8.pdf,"b""/bin/sh: -c: line 0: syntax error near unexpected token `('\n/bin/sh: -c: line 0: `pdf2txt.py -o data/cpet_articles/pdfs/springer_non_oa_pdfs/0009-9236(95)90057-8.txt data/cpet_articles/pdfs/springer_non_oa_pdfs/0009-9236(95)90057-8.pdf'\n"""
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00415-006-0987-0.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00300-017-2209-x.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/pl00007576.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00422893.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00392-003-1009-1.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00606546.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00542343.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-009-1291-3.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/00003495-198500292-00013.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s004210050403.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s004840050066.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-009-0989-6.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf02376773.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-002-0712-3.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00376447.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/adv.2020.70.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s11668-016-0187-x.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-017-3784-9.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s10484-012-9200-7.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00423220.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00421-011-1827-1.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf02333798.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf00441512.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/bf03348571.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
data/cpet_articles/pdfs/springer_non_oa_pdfs/s00392-003-0968-6.pdf,"b'Traceback (most recent call last):\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 115, in <module>\n    if __name__ == \'__main__\': sys.exit(main(sys.argv))\n  File ""/Users/antonhesse/opt/anaconda3/bin/pdf2txt.py"", line 106, in main\n    for page in PDFPage.get_pages(fp, pagenos,\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfpage.py"", line 122, in get_pages\n    doc = PDFDocument(parser, password=password, caching=caching)\n  File ""/Users/antonhesse/opt/anaconda3/lib/python3.8/site-packages/pdfminer/pdfdocument.py"", line 583, in __init__\n    raise PDFSyntaxError(\'No /Root object! - Is this really a PDF?\')\npdfminer.pdfparser.PDFSyntaxError: No /Root object! - Is this really a PDF?\n'"
